Ronn Motor Company	['Ronn Motor Company', 'Ronn Motor Scorpion', 'Ronn Motor', 'Ronn Motors', 'Scorpion (car)']
Rosetta Stone (company)	['Rosetta Stone (company)', 'Rosetta Stone Inc.', 'Fairfield Language Technologies']
Rotana Hotels	['Rotana Hotels', 'Rotana Hotel Management Corporation Ltd']
Roubini Global Economics	['Roubini Global Economics', 'RGE Monitor', 'Roubini Global Economic Monitor', 'Roubini Global Economics Monitor', 'EconoMonitor', 'Economonitor']
Rouses	['Rouses', "Rouse's Market"]
Rouyn-Noranda public transit	['Rouyn-Noranda public transit', 'Ville de Rouyn-Noranda Transport en commun']
Roxar AS	['Roxar AS', 'Roxar ASA']
Roy's	["Roy's", "Roy's Hawaiian Fusion", "Roy's Restaurant", 'Roy\xe2\x80\x99s']
Royal Air Cambodge	['Royal Air Cambodge', 'Air Cambodge']
Royale Furniture Holdings	['Royale Furniture Holdings', 'Chitaly Holdings', 'Chitaly Holdings Limited', 'Royale Furniture', 'Royale Furniture Holdings Limited']
RPX Corporation	['RPX Corporation', 'RPX corporation']
RTI International Metals	['RTI International Metals', 'RTI International Metals, Inc.', 'RTI Intl. Metals Inc.', 'RTI International Metals Inc.']
Rubb	['Rubb', 'Rubb hangar', 'RUBB hangar']
Rudolph and Sletten	['Rudolph and Sletten', 'Rudolph & Sletten', 'Rudolph and sletten']
Ruokangas Guitars	['Ruokangas Guitars', 'Ruokangas Hellcat', 'Ruokangas Mojo', 'Ruokangas Unicorn', 'Ruokangas Vsop', 'Ruokangas Duke']
Rural Electrification Corporation	['Rural Electrification Corporation', 'RECLTD', 'REC Ltd', 'REC Ltd.', 'Rural Electrification Corporation Limited']
Russneft	['Russneft', 'RussNeft', 'OAO Russneft']
Rwanda Stock Exchange	['Rwanda Stock Exchange', 'Rwandan Stock Exchange']
Ryan Companies US, Inc.	['Ryan Companies US, Inc.', 'Ryan Companies']
Rydges Hotels & Resorts	['Rydges Hotels & Resorts', 'Rydges']
S. Kumars	['S. Kumars', 'S. Kumars Nationwide Limited', 'SKNL']
S&P Capital IQ	['S&P Capital IQ', 'Capital IQ']
S&P Dow Jones Indices	['S&P Dow Jones Indices', 'Dow Jones Indexes', 'Dow Jones indices', 'S&P Dow Jones Indexes']
S&T (company)	['S&T (company)', 'S&T System Integration & Technology Distribution AG', 'S&T Group']
S2S Pte. Ltd.	['S2S Pte. Ltd.', 'S2S Pte Ltd']
Sacred Bones Records	['Sacred Bones Records', 'Sacred Bones']
Sætre (company)	['S\xc3\xa6tre (company)', 'Saetre (company)']
Safe Child Africa	['Safe Child Africa', 'Stepping Stones (charity)', 'Stepping Stones Nigeria']
Saint Honore Cake Shop	['Saint Honore Cake Shop', 'Saint Honore Holdings', 'Saint Honore Holdings Limited']
Saint Thomas Health	['Saint Thomas Health', 'Saint Thomas Health Services', 'Saint Thomas health']
Saks Fifth Avenue	['Saks Fifth Avenue', "Sak's", "Sak's Fifth Avenue", 'Saks 5th avenue', 'Saks fifth avenue', 'Off 5th', 'Sacks Fifth Avenue', 'Saks 5th Avenue', 'Off Fifth', 'Saks Fifth Avenue Off 5th', 'Saks 5th Ave', 'Saks Fifth Ave', 'Saks Off 5th', 'Saks.com']
Sakura Press	['Sakura Press', 'Anime*magazine', 'Sakura-Press']
SalesPage	['SalesPage', 'Salespage']
Salling (department store)	['Salling (department store)', 'Salling (supermarket)']
Sam Moon	['Sam Moon', 'Sam Moon Trading Co']
SamKochAvto	['SamKochAvto', 'SamAuto']
Sampaguita Pictures	['Sampaguita Pictures', 'M N']
Samson Design	['Samson Design', 'Jeffrey Samson', 'Jeff Samson', 'Samson Design Associates']
Samsung iMarketKorea	['Samsung iMarketKorea', 'Imarketkorea', 'Samsung imk']
San Carlo (company)	['San Carlo (company)', 'Highlander Crisps']
Sanlam	['Sanlam', 'Central Provident Fund (South Africa)', 'SEAIndia', 'Sanlam Equity Analytics India']
Santo's Higham Farm	["Santo's Higham Farm", 'Santos higham farm']
Sanzaru Games	['Sanzaru Games', 'VR Sports Challenge']
Saras S.p.A.	['Saras S.p.A.', 'Saras (company)']
Sastreria Cornejo	['Sastreria Cornejo', 'Sastreria Cornejo S.A.']
Satuit Technologies	['Satuit Technologies', 'Satuit Technologies, Inc.']
Saudi Commission for Tourism and National Heritage	['Saudi Commission for Tourism and National Heritage', 'Saudi Commission for Tourism & Antiquities', 'Supreme Commission for Tourism and Antiquities', 'Saudi Commission for Tourism and Antiquities']
Saulog Transit	['Saulog Transit', 'Saulog Transit Inc.']
Sauza Tequila	['Sauza Tequila', 'Sauza']
Savannah Ballet Theatre	['Savannah Ballet Theatre', 'Savannah Danse Theatre']
Savas Beatie	['Savas Beatie', 'Savas beatie']
Save the Elephants	['Save the Elephants', 'Save The Elephants']
SaxonAir	['SaxonAir', 'SaxonAir Charter', 'SaxonAir Flight Support', 'Saxonair', 'SaxonAir Charter Limited']
SBOBET	['SBOBET', 'Sbobet.com']
SBS Contents Hub	['SBS Contents Hub', 'SBSi']
Scheugenpflug	['Scheugenpflug', 'Scheugenpflug AG']
Schloss Vollrads	['Schloss Vollrads', 'Schlo\xc3\x9f Vollrads']
Schlossberg Textil	['Schlossberg Textil', 'Schlossberg (textile manufacturer)']
Scholars Online	['Scholars Online', 'Scholars online']
Schouten–Nijenhuis bracket	['Schouten\xe2\x80\x93Nijenhuis bracket', 'Schouten-Nijenhuis bracket', 'Schouten-Nijenhuis algebra', 'Schouten algebra', 'Nijenhuis-Schouten bracket', 'Schouten bracket']
Schreiner Airways	['Schreiner Airways', 'Schreiner Aviation Group']
Schreiner's	["Schreiner's", 'Schreiners', "Schreiner's Department Store"]
Schwabe, Williamson & Wyatt	['Schwabe, Williamson & Wyatt', 'Schwabe, Williamson, Wyatt', 'Schwabe, Williamson and Wyatt', 'Schwabe Williamson & Wyatt']
Scottevest	['Scottevest', 'SCOTTEVEST', 'Scott eVest']
Scottish Dance Theatre	['Scottish Dance Theatre', 'Dundee Rep Dance Company']
Scoville scale	['Scoville scale', 'Scoville test', 'Scoville Scale', 'Scoville Heat Unit', 'Scoville rating', 'Scoville Unit', 'Gillett Method', 'Scoville Organoleptic Test', 'The International Registry of Scoville Heat Unit Tests', 'Scoville units', 'Scoville heat unit', 'Scoville unit', 'Heat units', 'Scoville heat units', 'Scoville heat index', 'Scoville Heat Scale', 'Scoville Rating', 'Scoville organoleptic test']
Scud running	['Scud running', 'Scud Running']
SDI Technologies	['SDI Technologies', 'Soundesign', 'IHome']
SDL plc	['SDL plc', 'SDL International', 'Sdl international', 'Fredhopper', 'Sdl plc', 'SDL PLC']
Sdu	['Sdu', 'Staatsdrukker en Uitgeverij']
Sea Ports Corporation, Sudan	['Sea Ports Corporation, Sudan', 'Sea Ports Corporation']
Sea Tow	['Sea Tow', 'Seatow']
Seair Pacific	['Seair Pacific', 'SEAIR Pacific']
SeaPort Airlines	['SeaPort Airlines', 'SeaPort Air', 'SeaPort', 'Alaska Juneau Aeronautics', 'SeaPort Air Group', 'SeaPort Air Group LLC', 'Seaport Air', 'SeaPort (airline)']
SEAT Sport	['SEAT Sport', 'Seat Sport']
Seavi Advent	['Seavi Advent', 'Henry Yao']
Seawings	['Seawings', 'SEAWINGS']
Second Movement Opera	['Second Movement Opera', 'Second movement opera']
Secret Lab	['Secret Lab', 'Paris Buttfield-Addison']
Section23 Films	['Section23 Films', 'SXION 23, LLC', 'Section23', 'Section 23', 'Section 23 Films', 'DJ Pictures']
Security Bank (New Auburn, Wisconsin)	['Security Bank (New Auburn, Wisconsin)', 'Security Bank, New Auburn, WI']
Sedus	['Sedus', 'Sedus Stoll AG']
Seibu Holdings	['Seibu Holdings', 'Seibu Group', 'Seibu Holdings, Inc.', 'Seibu group', '\xe8\xa5\xbf\xe6\xad\xa6\xe3\x83\x9b\xe3\x83\xbc\xe3\x83\xab\xe3\x83\x87\xe3\x82\xa3\xe3\x83\xb3\xe3\x82\xb0\xe3\x82\xb9']
Seibu Railway	['Seibu Railway', 'Seibu Line', 'Seibu Railway Company']
Selena Etc.	['Selena Etc.', 'Selena Etc']
Self-enhancement	['Self-enhancement', 'Self enhancement']
Semtech Solutions	['Semtech Solutions', 'Semtech solutions']
Senate Properties	['Senate Properties', 'Board of Public Buildings', 'Byggnadsstyrelsen', 'Intendentinkonttori', 'Intendentkontoret', 'National Board of Public Building', 'Office of the Intendant', 'Rakennushallitus', 'Senaatti', 'Senaatti-kiinteist\xc3\xb6t', 'Senaatti kiinteist\xc3\xb6t', 'Senaattikiinteist\xc3\xb6t', 'Senat-fastigheter', 'Senat fastigheter', 'Senatfastigheter', 'Senats-fastigheter', 'Senats fastigheter', 'Senatsfastigheter', 'Yleisten rakennusten ylihallitus', '\xc3\x96verstyrelsen f\xc3\xb6r allm\xc3\xa4nna byggnader']
Sensage	['Sensage', 'SenSage', 'Sensage, Inc.']
Sensonor	['Sensonor', 'Infineon Technologies SensoNor', 'SensoNor']
Seoul Metro Line 9 Corporation	['Seoul Metro Line 9 Corporation', 'Seoul Metro Line9 Corporation']
Sequenom	['Sequenom', 'MaterniT21']
Sercomtel	['Sercomtel', 'Sercomtel Celular', 'SERCOMTEL']
Server Technology	['Server Technology', 'Server Technology (company)']
Service Corporation International	['Service Corporation International', 'Funeralgate', 'Service Corp. International', 'Dignity Memorial']
Servicio de Publicaciones (Universidad Complutense de Madrid)	['Servicio de Publicaciones (Universidad Complutense de Madrid)', 'Publicaciones ucm']
Servpro	['Servpro', 'SERVPRO of Rockwall/Rowlett']
SES Platform Services	['SES Platform Services', 'ASTRA Platform Services', 'APS (ASTRA Platform Services)', 'Astra Platform Services']
Seton Healthcare Family	['Seton Healthcare Family', 'Seton Infirmary', 'Seton Family of Hospitals', 'Austin CyberKnife', 'Seton Hospital']
Seven Clans Casinos	['Seven Clans Casinos', 'Seven Clans Casino']
Seven Sisters Group	['Seven Sisters Group', 'Seven sisters group']
Sex-selective abortion	['Sex-selective abortion', 'Female foeticide', 'Gender imbalance in China', 'Gender Abortion', 'Sex selection abortion', 'Sex selective abortion and infanticide', 'Female deselection', 'Sex-selective abortion and female infanticide', 'Disappearing daughters', 'Gender-selective abortion', 'Sexist parenting', 'Male infanticide', 'Sex selective abortion', 'Sex selective infanticide and abortion', 'Sex-selective abortion or female infanticide', 'Selective abortion and infanticide of females', 'Sex-selective abortion of females', 'Prenatal discrimination', 'Selective abortion and infanticide', 'Sex-selective abortion and infanticide', 'Gender-cleansing', 'Gender cleansing']
Sexual abstinence	['Sexual abstinence', 'Continency', 'Physical Effects of Abstinence', 'Abstinence-based sex education', 'Zerogamy', 'Unchaste', 'Abstinence movement', 'Sexually abstinent', 'Sexual abstanence', 'Sexual restraint', 'Abstinence from sexual activity']
Seznam.cz	['Seznam.cz', 'Seznam', 'Zoznam.sk']
Shandong Bin Ao Aircraft Industries	['Shandong Bin Ao Aircraft Industries', 'Shandon Bin Ao Aircraft Industries']
Shandong Molong Petroleum Machinery	['Shandong Molong Petroleum Machinery', 'Shandong Molong', 'Shandong Molong Petroleum Machinery Company Limited', 'Shouguang Petroleum Machinery Accessories Company Limited', 'Shouguang Petroleum Machinery Company Limited']
Shandong Steel	['Shandong Steel', 'ShanDong Jinan', 'ShanDong Laiwu Steel', 'Shandong Iron', 'Shandong Iron and Steel', 'Shandong Iron and Steel Group', 'Laiwu Steel', 'Laiwu Iron', 'Laiwu Iron & Steel Group']
Shanghai Liangyou Group	['Shanghai Liangyou Group', 'Shanghai Liang You Group']
Shanghai Oriental Pearl Media	['Shanghai Oriental Pearl Media', 'Shanghai Oriental Pearl', 'Shanghai Oriental Pearl Group', 'Shanghai Oriental Pearl (Group)']
Sharjah Islamic Bank	['Sharjah Islamic Bank', 'Sharjah islamic bank']
Sharks Sports and Entertainment	['Sharks Sports and Entertainment', 'Silicon Valley Sports and Entertainment']
Sharp Chula Vista Medical Center	['Sharp Chula Vista Medical Center', 'Sharp chula vista medical center']
Sharp Coronado Hospital	['Sharp Coronado Hospital', 'Sharp coronado hospital']
Sharp McDonald Center	['Sharp McDonald Center', 'Sharp Vista Pacifica']
Shavlik Technologies	['Shavlik Technologies', 'Shavlik technologies', 'Shavlik']
Sheffield Community Transport	['Sheffield Community Transport', 'Sheffield community transport']
Shen Yun Performing Arts	['Shen Yun Performing Arts', 'Divine Performing Arts', 'Shen Yun', 'BIN-ShenYun']
Shenandoah County Sheriff's Office	["Shenandoah County Sheriff's Office", 'Shenandoah County Sheriff\xe2\x80\x99s Office (Virginia)']
Shenhua Group	['Shenhua Group', 'Shenhua Group Corp.', 'Shenhua Group Corporation Limited', 'China Shenhua Group', 'Shenhua Group Corp. Ltd.', 'Shenhua Ningxia Coal Industry Group', 'Ningxia Coal Industry Group']
Shenzhen Energy	['Shenzhen Energy', 'Shenzhen Energy Group', 'Shenzhen Energy Group Company', 'Shenzhen Energy Group Company Limited', 'Shenzhen Energy Investment', 'Shenzhen Energy Investment Company', 'Shenzhen Energy Investment Company Limited']
Shenzhen Overseas Chinese Town Holding Company	['Shenzhen Overseas Chinese Town Holding Company', 'Overseas Chinese Town Holding', 'Shenzhen OCT Holding Group']
Shenzhen Zhongjin Lingnan Nonfemet Company	['Shenzhen Zhongjin Lingnan Nonfemet Company', 'Nonfemet', 'Shenzhen Zhongjin Lingnan Nonfemet', 'Shenzhen Zhongjin Lingnan Nonfemet Company Limited', 'Zhongjin Lingnan', 'Zhongjin Lingnan Nonfemet', 'Zhongjin Lingnan Nonfemet Company', 'Zhongjin Lingnan Nonfemet Company Limited']
Sherri Lightner	['Sherri Lightner', 'Sherri lightner']
Shimmy Rivers and and Canal	['Shimmy Rivers and and Canal', 'Shimmy Rivers and Canal', 'Shimmy rivers and and canal']
Shin-Etsu Chemical	['Shin-Etsu Chemical', 'Shintech', 'Shin-Etsu']
Shionogi	['Shionogi', 'Shionogi & Co.']
Shiro Kuramata	['Shiro Kuramata', 'Kuramata Shiro']
Shmaltz Brewing Company	['Shmaltz Brewing Company', 'Schmaltz Brewing', 'Schmaltz brewing company', 'Shmaltz Brewing', 'He\xe2\x80\x99Brew', 'Coney island beer company']
Shocker Toys	['Shocker Toys', 'GBJR Toys']
Shree Ashtavinayak Cine Vision	['Shree Ashtavinayak Cine Vision', 'Shree Ashtavinayak Cine Vision Ltd.', 'Shree Ashtavinayak Cine Vision Ltd']
Shreveport Area Transit System	['Shreveport Area Transit System', 'SporTran']
Shriram Group	['Shriram Group', 'Shriram Value Services', 'Shriram Transport Finance', 'Shriram Value', 'Shriram Automall India Ltd.']
Shuanghuan Auto	['Shuanghuan Auto', 'Shuanghuan', 'Shijiazhuang Shuanghuan Automobile Co']
Shuanghui	['Shuanghui', 'Henan Luohe Shineway Industry Group Company Limited', 'Henan Shuanghui Investment & Development Company Limited', 'Shineway Group', 'Shuanghui Investment & Development', 'Shuanghui International', 'Shuanghui International Holdings', 'Shineway', 'Shuanghui Group', 'Shineway Industrial Group', 'WH Group']
Shufersal	['Shufersal', 'Super-sale', 'Supersal', 'Yesh', 'Super-Sol']
SiBeam	['SiBeam', 'Sibeam', 'SiBEAM']
Sick AG	['Sick AG', 'SICK AG']
SideReel	['SideReel', 'Sidereel', 'Sidereel.com']
SIDOR	['SIDOR', 'Sidor', 'Sider\xc3\xbargica del Orinoco', 'Siderurgica del Orinoco', 'Sider\xc3\xbargica de Orinoco', 'Sider\xc3\xbargica de Orinoco C.A.']
SIE Japan Studio	['SIE Japan Studio', 'Sony Computer Entertainment Japan', 'SCE Japan Studio', 'Japan studio', 'Japanstudio']
Siemens Milltronics Process Instruments	['Siemens Milltronics Process Instruments', 'Siemens Milltronics Process Instruments Inc.']
Sierra Entertainment	['Sierra Entertainment', 'Sierra Online', 'Sierra online', 'CyberPark', 'The ImagiNation Network', 'Sierra On Line', 'Sierra Studios', 'On-Line Systems', 'Sierra On-Line, Incorporated', 'Sierra On-Line', 'Sierra Games', 'The Sierra Network', 'Sierra On-line', 'Sierra Corporation', 'Sierra On-Line, Inc.', 'Imagination network', 'Sierraland', 'Yosemite Entertainment', 'Chainsaw Monday', 'Sierra Northwest', 'Sierra entertainment', 'Online Systems', 'History of Sierra Entertainment', 'Paint Ball (video game)', 'SierraVision', 'Sierra Attractions']
Sigma Films	['Sigma Films', 'Sigma Film']
Sigma Seven	['Sigma Seven', 'SIGMA SEVEN Co.,Ltd', 'SIGMA SEVEN Co., Ltd', 'Sigma7', 'Sigma7.Inc', 'Sigma7.co.jp', 'Sigma Seven Co.,Ltd', 'Sigma Seven Co., Ltd', 'Kabushiki-gaisha Shiguma Sebun']
Sihltal Zürich Uetliberg Bahn	['Sihltal Z\xc3\xbcrich Uetliberg Bahn', 'Sihltal Zurich Uetliberg Bahn', 'Sihltal-Z\xc3\xbcrich-Uetliberg-Bahn']
Silver City Airways	['Silver City Airways', 'Silver City (airline)']
Silver Cross (company)	['Silver Cross (company)', 'Silver Cross (pram)', 'Doll pram']
Silver Gulch Brewing & Bottling Company	['Silver Gulch Brewing & Bottling Company', 'Silver Gulch']
Silvercorp Metals	['Silvercorp Metals', 'Silvercorp', 'Silvercorp Metal', 'Silvercorp Metals Inc.', 'Silvercorp Metals Inc']
SILVIA	['SILVIA', 'Cognitive Code']
Simbiosys	['Simbiosys', 'SimBioSys']
Simmons (electronic drum company)	['Simmons (electronic drum company)', 'Simmons Drums', 'Simmons sd7k']
Simmons & Company International	['Simmons & Company International', 'Simmons and Company']
Simmons & Simmons	['Simmons & Simmons', 'Simmons and Simmons', 'Simmons and simmons']
Simon Chorley Art & Antiques	['Simon Chorley Art & Antiques', "Chorley's \xe2\x80\x93 Auctioneers & Valuers", "Chorley's", 'Chorleys', 'Simon Chorley', "Chorley's - Auctioneers & Valuers"]
Sinauer Associates	['Sinauer Associates', 'Sinauer']
Singer Corporation	['Singer Corporation', 'The Singer Company', 'Singer Company', 'Singer Sewing Machine', 'Singer Manufacturing Company', 'Singer Sewing Machine Company', 'Singer Sewing Machines', 'Singer sewing machine', 'Singer Sewing', 'Singer Sewing Company', 'Singer Sewing Corporation', 'Graphic Systems Inc.', 'Singer Corp']
Singulus Technologies	['Singulus Technologies', 'Singulus']
Sino Hotels	['Sino Hotels', 'Sino Hotels Holdings Ltd.', 'Sino Hotels (Holdings) Limited']
Sino Satellite Communications Company	['Sino Satellite Communications Company', 'Sinosat 6', 'Sino Satellite Communications Co', 'Sinosat', 'Sinosat-1', 'Sinosat-2', 'Sinosat-3']
Sinohydro	['Sinohydro', 'Sino-Hydro Corporation', 'SinoHydro', 'SinoHydro Corporation', 'Sino Hydro', 'Sino Hydro Corporation', 'Syno Hydro Corporation', 'Synohydro', 'Synohydro Corp', 'Synohydro Corporation', 'SinoHydro Corp', 'Sinohydro Corporation']
Sinopharm	['Sinopharm', 'Sinopharm Group Company', 'Sinopharm Group Company Limited', 'China National Pharmaceutical Group', 'China National Pharmaceutical Group Corporation', 'SINOPHARM', 'Sinopharm Group']
Sinovac Biotech	['Sinovac Biotech', 'Sinovac', 'Sinovac Beijing', 'Sinovac Biotech Ltd']
Sioux Area Metro	['Sioux Area Metro', 'Sioux Falls Public Transit', 'Sioux Falls Transit']
Sipa Press	['Sipa Press', 'Sipa.com']
Siscog	['Siscog', 'SISCOG']
Sitebrand	['Sitebrand', 'Sitebrand Inc.']
SitePoint	['SitePoint', 'Sitepoint', 'Sitepoint.com']
Sitrion	['Sitrion', 'NewsGator', 'Newsgator', 'Newsgator Technologies', 'NewsGator Technologies']
SIVECO Romania	['SIVECO Romania', 'SIVECO Romania SA', 'Siveco']
SIX Financial Information	['SIX Financial Information', 'Telekurs', 'SIX Financial Information UK', 'SIX Telekurs']
Skaggs Companies	['Skaggs Companies', 'Payless Drug Store', 'Pay and Take It Stores', 'Payless Drug Stores', "Skaggs' Cash Stores", 'Skaggs Cash Stores', 'Skaggs Companies, Inc.', 'Skaggs Drug Stores', 'Skaggs Stores', 'Skaggs United Stores', 'Skaggs Stores, Inc.', "Scagg's", "Skaggs-Albertson's", 'Payless Drugs', 'Skaggs Foundation']
Skateboard	['Skateboard', 'Skatboarding', 'Skateboards', 'Skate board', 'Grip tape', 'Skateplank', 'Griptape', 'Skate boards', 'Skateboard bearing', 'Skateboard truck', 'Skateboard trucks', 'Skateboarding truck', 'Skatebaord', 'Oboard']
